London Simpsons,London,1851.??.??,?,Blackburne/Steel,Zukertort/Hoffer,,,C54,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bc4', 'Bc5'], ['c3', 'Nf6'], ['d3', 'd6'], ['Nbd2', 'a6'], ['Bb3', 'h6'], ['Nf1', 'Ne7\n'], ['Be3', 'Ng6'], ['Qd2', 'Qe7'], ['Ng3', 'Bd7'], ['O-O', 'O-O-O'], ['c4', 'Bg4'], ['Bd1', 'Nh5'], ['Nd4', 'Bxd1\n'], ['Ndf5', 'Qd7'], ['Raxd1', 'Ngf4'], ['Nxh5', 'Nxh5'], ['b4', 'Bxe3'], ['fxe3', 'g6'], ['Nh4', 'Ng7'], ['b5', 'axb5\n'], ['Qa5', 'Kb8'], ['Rb1', 'Ne6'], ['Rxb5', 'c6'], ['Rb6', 'Qc7'], ['Rfb1', 'Rd7'], ['Qa3', 'Qc8'], ['Ra6', 'Nc7\n'], ['Rxc6', 'Rg8'], ['Nf3', 'f5'], ['Nd2', 'Rf7'], ['c5', 'dxc5'], ['Nc4', 'Rd8'], ['Nb6', 'bxc6'], ['Nd7+', '']]",1-0
World Championship 1st,USA,1886.??.??,9,"Zukertort, Johannes Hermann","Steinitz, William",,,D26,"[['d4', 'd5'], ['c4', 'e6'], ['Nc3', 'Nf6'], ['Nf3', 'dxc4'], ['e3', 'c5'], ['Bxc4', 'cxd4'], ['exd4', 'Be7'], ['O-O', 'O-O\n'], ['Qe2', 'Nbd7'], ['Bb3', 'Nb6'], ['Bf4', 'Nbd5'], ['Bg3', 'Qa5'], ['Rac1', 'Bd7'], ['Ne5', 'Rfd8'], ['Qf3', 'Be8\n'], ['Rfe1', 'Rac8'], ['Bh4', 'Nxc3'], ['bxc3', 'Qc7'], ['Qd3', 'Nd5'], ['Bxe7', 'Qxe7'], ['Bxd5', 'Rxd5\n'], ['c4', 'Rdd8'], ['Re3', 'Qd6'], ['Rd1', 'f6'], ['Rh3', 'h6'], ['Ng4', 'Qf4'], ['Ne3', 'Ba4'], ['Rf3', 'Qd6\n'], ['Rd2', 'Bc6'], ['Rg3', 'f5'], ['Rg6', 'Be4'], ['Qb3', 'Kh7'], ['c5', 'Rxc5'], ['Rxe6', 'Rc1+'], ['Nd1', 'Qf4\n'], ['Qb2', 'Rb1'], ['Qc3', 'Rc8'], ['Rxe4', 'Qxe4']]",0-1
World Championship 1st,USA,1886.??.??,10,"Steinitz, William","Zukertort, Johannes Hermann",,,C67,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'Nf6'], ['O-O', 'Nxe4'], ['Re1', 'Nd6'], ['Nxe5', 'Be7'], ['Bd3', 'O-O'], ['Nc3', 'Nxe5\n'], ['Rxe5', 'c6'], ['b3', 'Re8'], ['Ba3', 'Bf8'], ['Re3', 'Rxe3'], ['fxe3', 'Ne4'], ['Bxf8', 'Nxc3'], ['Qh5', 'g6\n'], ['Qe5', 'Qxf8'], ['Qxc3', 'Qg7'], ['Qxg7+', 'Kxg7'], ['e4', 'd6'], ['Re1', 'Bd7'], ['Kf2', 'Re8']]",1/2-1/2
World Championship 1st,USA,1886.??.??,11,"Zukertort, Johannes Hermann","Steinitz, William",,,C49,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Nc3', 'Nf6'], ['Bb5', 'Bb4'], ['O-O', 'O-O'], ['Nd5', 'Nxd5'], ['exd5', 'e4'], ['dxc6', 'exf3\n'], ['Qxf3', 'dxc6'], ['Bd3', 'Bd6'], ['b3', 'Qg5'], ['Bb2', 'Qxd2'], ['Bc1', 'Qa5'], ['Bf4', 'Be6'], ['Rae1', 'Rfe8\n'], ['Re3', 'Bd5'], ['Bxh7+', 'Kxh7'], ['Qh5+', 'Kg8'], ['Rh3', 'f6'], ['Qh7+', 'Kf7'], ['Qh5+', 'Kf8'], ['Qh8+', 'Kf7\n'], ['Qh5+', 'Kf8'], ['Qh8+', 'Kf7'], ['Qh5+', 'Kf8'], ['Qh8+', 'Kf7'], ['Qh5+', 'Kf8'], ['Qh8+', 'Kf7'], ['Qh5+', 'Kf8\n'], ['Qh8+', 'Kf7'], ['Qh5+', 'Ke7'], ['Re3+', 'Kf8'], ['Qh8+', 'Bg8'], ['Bh6', 'Re7'], ['Rxe7', 'Kxe7'], ['Bxg7', 'Qf5\n'], ['Re1+', 'Kf7'], ['Bh6', 'Qh7'], ['Qxh7+', 'Bxh7'], ['c4', 'a5'], ['Be3', 'c5'], ['Rd1', 'a4']]",0-1
World Championship 1st,USA,1886.??.??,12,"Steinitz, William","Zukertort, Johannes Hermann",,,C67,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'Nf6'], ['O-O', 'Nxe4'], ['Re1', 'Nd6'], ['Nxe5', 'Be7'], ['Bxc6', 'dxc6'], ['Qe2', 'Be6\n'], ['d3', 'Nf5'], ['Nd2', 'O-O'], ['c3', 'Re8'], ['Ne4', 'Qd5'], ['Bf4', 'Rad8'], ['d4', 'Nd6'], ['Nc5', 'Bc8\n'], ['Ncd3', 'f6'], ['Nb4', 'Qb5'], ['Qxb5', 'Nxb5'], ['Ned3', 'Bf5'], ['a4', 'Nd6'], ['a5', 'Nb5'], ['a6', 'Bxd3\n'], ['Nxd3', 'b6'], ['Re3', 'Kf7'], ['Rae1', 'Rd7'], ['Nb4', 'g5'], ['Bg3', 'f5'], ['f4', 'c5'], ['Nc6', 'cxd4\n'], ['cxd4', 'Kf8'], ['Re5', 'Nxd4'], ['Nxd4', 'Rxd4'], ['Rxf5+', 'Kg7'], ['fxg5', 'Bc5'], ['Rxc5', 'Rxe1+\n'], ['Bxe1', 'bxc5'], ['Bc3', 'Kg6'], ['Bxd4', 'cxd4'], ['h4', 'Kf5'], ['Kf2', 'Ke4'], ['Ke2', 'c5'], ['b3', 'Ke5\n'], ['Kd3', 'Kf4'], ['b4', '']]",1-0
World Championship 1st,USA,1886.??.??,13,"Zukertort, Johannes Hermann","Steinitz, William",,,D26,"[['d4', 'd5'], ['c4', 'e6'], ['Nc3', 'Nf6'], ['Bf4', 'c5'], ['e3', 'cxd4'], ['exd4', 'dxc4'], ['Bxc4', 'Nc6'], ['Nf3', 'Be7\n'], ['O-O', 'O-O'], ['Re1', 'Bd7'], ['Qe2', 'Qa5'], ['Nb5', 'a6'], ['Bc7', 'b6'], ['Nc3', 'Rfc8'], ['Bf4', 'b5\n'], ['Bb3', 'Qb6'], ['Red1', 'Na5'], ['Bc2', 'Nc4'], ['Bd3', 'Nd6'], ['Ne5', 'Be8'], ['Bg5', 'Qd8'], ['Qf3', 'Ra7\n'], ['Qh3', 'h6'], ['Be3', 'Rac7'], ['d5', 'b4'], ['Ne2', 'Nxd5'], ['Bxa6', 'Ra8'], ['Bd3', 'Bf6'], ['Bd4', 'Nb5\n'], ['Nf3', 'Nxd4'], ['Nfxd4', 'Ra5'], ['Qf3', 'Ba4'], ['Re1', 'Ne7'], ['Qe4', 'g6'], ['b3', 'Be8'], ['Bc4', 'Nf5\n'], ['Nxe6', 'fxe6'], ['Bxe6+', 'Kg7'], ['Rad1', 'Qe7'], ['Nf4', 'Re5'], ['Qb1', 'Rxe1+'], ['Rxe1', 'Bc3\n'], ['Nd5', 'Qc5'], ['Nxc7', 'Qxc7'], ['Rd1', 'Nd4'], ['Bc4', 'Bc6'], ['Qd3', 'Ba8'], ['Qe3', 'Qd6'], ['a3', 'Bc6\n'], ['axb4', 'Qf6'], ['Kf1', 'Nb5'], ['Qe6', 'Qxe6'], ['Bxe6', 'Bxb4'], ['Bd7', 'Nc3'], ['Rd4', 'Bxd7'], ['Rxd7+', 'Kf6\n'], ['Rd4', 'Be7'], ['b4', 'Ke5'], ['Rc4', 'Nb5'], ['Rc6', 'Bd6'], ['Rb6', 'Nd4'], ['Rb7', 'g5'], ['b5', 'Kd5\n'], ['b6', 'Kc6'], ['Rh7', 'Kxb6'], ['Rxh6', 'Kc7'], ['h4', 'gxh4'], ['Rxh4', 'Nf5'], ['Rh7+', 'Kd8'], ['g4', 'Ne7\n'], ['Kg2', 'Ke8'], ['Kf3', 'Bc5'], ['Rh5', 'Bd4'], ['Kg3', 'Kf7'], ['f4', 'Bc3'], ['Rb5', 'Be1+'], ['Kf3', 'Bc3\n'], ['g5', 'Ba1'], ['Kg4', 'Bc3'], ['f5', 'Bd4'], ['Rb7', 'Bc3'], ['Kh5', 'Bd4'], ['Kh6', 'Bg7+'], ['Kh7', 'Be5\n'], ['g6+', 'Kf8'], ['Rxe7', '']]",1-0
World Championship 1st,USA,1886.??.??,14,"Steinitz, William","Zukertort, Johannes Hermann",,,C67,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'Nf6'], ['O-O', 'Nxe4'], ['Re1', 'Nd6'], ['Nxe5', 'Be7'], ['Bd3', 'O-O'], ['Nc3', 'Nxe5\n'], ['Rxe5', 'c6'], ['b3', 'Ne8'], ['Bb2', 'd5'], ['Qf3', 'Bf6'], ['Re2', 'Nc7'], ['Ba3', 'Re8'], ['Rae1', 'Ne6\n'], ['Na4', 'Bd7'], ['Nc5', 'Nxc5'], ['Rxe8+', 'Bxe8'], ['Bxc5', 'b6'], ['Ba3', 'Bd7'], ['Qg3', 'c5'], ['c3', 'Be6\n'], ['Bb2', 'Qd7'], ['Bc2', 'Re8'], ['h3', 'b5'], ['d4', 'cxd4'], ['cxd4', 'Rc8'], ['Bd3', 'Bf5'], ['Bxf5', 'Qxf5\n'], ['Qg4', 'Qxg4'], ['hxg4', 'h6'], ['Re2', 'b4'], ['g3', 'a5'], ['Kf1', 'a4'], ['bxa4', 'Ra8'], ['Re1', 'Rxa4\n'], ['Ra1', 'Kf8'], ['Ke2', 'Ke7'], ['Kd3', 'Ra6'], ['a3', 'bxa3'], ['Rxa3', 'Rxa3+'], ['Bxa3+', 'Kd7'], ['Bf8', 'Ke8\n'], ['Bd6', 'g6'], ['Be5', 'Bd8'], ['Bg7', 'h5'], ['gxh5', 'gxh5'], ['Be5', 'Kd7']]",1/2-1/2
World Championship 1st,USA,1886.??.??,15,"Zukertort, Johannes Hermann","Steinitz, William",,,D50,"[['d4', 'd5'], ['c4', 'e6'], ['Nc3', 'Nf6'], ['Bg5', 'c5'], ['cxd5', 'exd5'], ['Bxf6', 'gxf6'], ['e3', 'Be6'], ['Qb3', 'Qd7\n'], ['Bb5', 'Nc6'], ['e4', 'O-O-O'], ['exd5', 'Bxd5'], ['Nxd5', 'Qxd5'], ['Qxd5', 'Rxd5'], ['Bxc6', 'bxc6\n'], ['dxc5', 'Bxc5'], ['Nf3', 'Re8+'], ['Kf1', 'Bb6'], ['g3', 'Rf5'], ['Kg2', 'Re2'], ['Rhf1', 'Rxb2'], ['a4', 'Rc5\n'], ['Ng1', 'Ra5'], ['Ra3', 'Kb7'], ['Nh3', 'Bd4'], ['Re1', 'Re5'], ['Rd1', 'c5'], ['Rf3', 'Ree2'], ['Rf1', 'Rb6\n'], ['Nf4', 'Ra2'], ['Nd5', 'Re6'], ['Nf4', 'Rd6'], ['Rb1+', 'Kc6'], ['Rb8', 'Rxa4'], ['Rh8', 'Ra2'], ['Rxh7', 'a5\n'], ['Rxf7', 'a4'], ['h4', 'Rd7'], ['Rxd7', 'Kxd7'], ['h5', 'Ke7'], ['h6', 'Kf7'], ['h7', 'Kg7'], ['Ne6+', 'Kxh7\n'], ['Nxd4', 'cxd4'], ['Rd3', 'Rb2'], ['Rxd4', 'a3'], ['Ra4', 'a2'], ['g4', 'Kg6'], ['Kg3', 'Kf7'], ['f4', '']]",1/2-1/2
World Championship 1st,USA,1886.??.??,16,"Steinitz, William","Zukertort, Johannes Hermann",,,C65,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'Nf6'], ['d3', 'd6'], ['c3', 'g6'], ['d4', 'Bd7'], ['Nbd2', 'Bg7'], ['dxe5', 'Nxe5\n'], ['Nxe5', 'dxe5'], ['Qe2', 'O-O'], ['Bd3', 'Qe7'], ['f3', 'Bc6'], ['Nb3', 'a5'], ['Be3', 'Nd7'], ['h4', 'a4\n'], ['Nd2', 'h6'], ['h5', 'g5'], ['Nf1', 'Nc5'], ['Bc2', 'Rfd8'], ['Ng3', 'Bd7'], ['O-O-O', 'c6'], ['Rd2', 'Be6\n'], ['Nf5', 'Bxf5'], ['exf5', 'Rxd2'], ['Qxd2', 'Nd7'], ['g4', 'Nf6'], ['Be4', 'Rd8'], ['Qc2', 'Nd5'], ['Bf2', 'b5\n'], ['a3', 'Bf8'], ['Rd1', 'Qb7'], ['c4', 'bxc4'], ['Qxc4', 'Rb8'], ['Rd2', 'Nb6'], ['Qc3', 'Nd5'], ['Qc4', 'Nb6\n'], ['Qd3', 'Be7'], ['Rc2', 'Nd5'], ['Qc4', 'Bxa3'], ['bxa3', 'Qb1+'], ['Kd2', 'Rd8'], ['Bxd5', 'Rxd5+'], ['Ke3', 'Rb5\n'], ['Qxc6', 'Rb3+'], ['Ke2', 'Kh7'], ['f6', 'Rb2'], ['Rxb2', 'Qxb2+'], ['Kf1', 'Qxa3'], ['Qe8', '']]",1-0
World Championship 1st,USA,1886.??.??,17,"Zukertort, Johannes Hermann","Steinitz, William",,,D60,"[['d4', 'd5'], ['c4', 'e6'], ['Nc3', 'Nf6'], ['Bg5', 'Be7'], ['Nf3', 'O-O'], ['e3', 'dxc4'], ['Bxc4', 'Nbd7'], ['O-O', 'c5\n'], ['Qe2', 'h6'], ['Bh4', 'Nb6'], ['dxc5', 'Bxc5'], ['Rfd1', 'Nbd7'], ['e4', 'Be7'], ['e5', 'Ne8'], ['Bg3', 'Qb6\n'], ['a3', 'a5'], ['Rac1', 'Nc5'], ['Bf4', 'Bd7'], ['Be3', 'Bc6'], ['Nd4', 'Rd8'], ['Ndb5', 'Rxd1+'], ['Rxd1', 'Bxb5\n'], ['Nxb5', 'Qc6'], ['b4', 'axb4'], ['axb4', 'Nd7'], ['Nd4', 'Qe4'], ['Nxe6', 'Nxe5'], ['Nxf8', 'Nxc4'], ['Nd7', 'Bxb4\n'], ['Qd3', 'Qg4'], ['h3', 'Qe6'], ['Rb1', 'Nxe3'], ['Qxe3', 'Qxd7'], ['Rxb4', 'Qd1+'], ['Kh2', 'Qd6+'], ['Qf4', 'Kf8\n'], ['Qxd6+', 'Nxd6'], ['Kg3', 'Ke7'], ['Kf4', 'Ke6'], ['h4', 'Kd5'], ['g4', 'b5'], ['Rb1', 'Kc5'], ['Rc1+', 'Kd5\n'], ['Ke3', 'Nc4+'], ['Ke2', 'b4'], ['Rb1', 'Kc5'], ['f4', 'Na3'], ['Rc1+', 'Kd4'], ['Rc7', 'b3'], ['Rb7', 'Kc3\n'], ['Rc7+', 'Kd4'], ['Rb7', 'Kc3']]",1/2-1/2
World Championship 1st,USA,1886.??.??,18,"Steinitz, William","Zukertort, Johannes Hermann",,,C65,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'Nf6'], ['d3', 'd6'], ['c3', 'g6'], ['d4', 'Bd7'], ['Nbd2', 'Bg7'], ['dxe5', 'Nxe5\n'], ['Nxe5', 'dxe5'], ['Qe2', 'O-O'], ['f3', 'a5'], ['Bd3', 'Qe7'], ['Nf1', 'Be6'], ['g4', 'Rfd8'], ['h4', 'Qd7\n'], ['Bc2', 'h5'], ['g5', 'Ne8'], ['Ne3', 'Qc6'], ['c4', 'Nd6'], ['Bd3', 'Rab8'], ['Nd5', 'Bxd5'], ['cxd5', 'Qd7\n'], ['Bd2', 'Ra8'], ['Rc1', 'c6'], ['Rc5', 'cxd5'], ['Rxd5', 'Qa4'], ['a3', 'b6'], ['Bc3', 'Qe8'], ['Qf2', 'Nc8\n'], ['Bb5', 'Qe7'], ['Rxd8+', 'Qxd8'], ['O-O', 'Na7'], ['Bc4', 'Nc6'], ['Bd5', 'Rc8'], ['f4', 'Qd7'], ['f5', 'Ne7\n'], ['Ba2', 'gxf5'], ['exf5', 'Bf8'], ['Qf3', 'e4'], ['Qxh5', '']]",1-0
World Championship 1st,USA,1886.??.??,19,"Zukertort, Johannes Hermann","Steinitz, William",,,D53,"[['d4', 'd5'], ['c4', 'e6'], ['Nc3', 'Nf6'], ['Bg5', 'Be7'], ['Nf3', 'O-O'], ['c5', 'b6'], ['b4', 'bxc5'], ['dxc5', 'a5\n'], ['a3', 'd4'], ['Bxf6', 'gxf6'], ['Na4', 'e5'], ['b5', 'Be6'], ['g3', 'c6'], ['bxc6', 'Nxc6'], ['Bg2', 'Rb8\n'], ['Qc1', 'd3'], ['e3', 'e4'], ['Nd2', 'f5'], ['O-O', 'Re8'], ['f3', 'Nd4'], ['exd4', 'Qxd4+'], ['Kh1', 'e3\n'], ['Nc3', 'Bf6'], ['Ndb1', 'd2'], ['Qc2', 'Bb3'], ['Qxf5', 'd1=Q'], ['Nxd1', 'Bxd1'], ['Nc3', 'e2'], ['Raxd1', 'Qxc3']]",0-1
World Championship 1st,USA,1886.??.??,20,"Steinitz, William","Zukertort, Johannes Hermann",,,C25,"[['e4', 'e5'], ['Nc3', 'Nc6'], ['f4', 'exf4'], ['d4', 'd5'], ['exd5', 'Qh4+'], ['Ke2', 'Qe7+'], ['Kf2', 'Qh4+'], ['g3', 'fxg3+\n'], ['Kg2', 'Nxd4'], ['hxg3', 'Qg4'], ['Qe1+', 'Be7'], ['Bd3', 'Nf5'], ['Nf3', 'Bd7'], ['Bf4', 'f6'], ['Ne4', 'Ngh6\n'], ['Bxh6', 'Nxh6'], ['Rxh6', 'gxh6'], ['Nxf6+', 'Kf7'], ['Nxg4', '']]",1-0
DSB-05.Kongress,Frankfurt,1887.??.??,1,"Mackenzie, George Henry","Zukertort, Johannes Hermann",,,C49,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'Nf6'], ['Nc3', 'Bb4'], ['O-O', 'O-O'], ['d3', 'Nd4'], ['Nxd4', 'exd4'], ['Ne2', 'Bc5\n'], ['Ng3', 'c6'], ['Ba4', 'd5'], ['Bg5', 'h6'], ['Bxf6', 'Qxf6'], ['exd5', 'cxd5'], ['Qh5', 'Be6'], ['f4', 'Rad8\n'], ['Rae1', 'Kh7'], ['f5', 'Bc8'], ['Qg4', 'g6'], ['fxg6+', 'fxg6'], ['Rxf6', 'Bxg4'], ['Rxf8', 'Rxf8'], ['Re5', 'Rd8\n'], ['Bb3', 'Bd1'], ['h3', 'h5'], ['Nh1', 'h4'], ['Nf2', 'Bh5'], ['Bxd5', 'Bd6'], ['Re6', 'Bf4'], ['Ne4', 'Kg7\n'], ['Bb3', 'Rf8'], ['Re7+', 'Kh6'], ['Rf7', 'Rxf7'], ['Bxf7', 'Kg7'], ['Bd5', 'b6'], ['Kf2', 'g5'], ['Ke1', 'Bg6\n'], ['Nf2', 'Kf6'], ['Ke2', 'Ke5'], ['Be4', 'Bf7'], ['b3', 'Kd6'], ['Bf3', 'Kc5'], ['a3', 'Bg6'], ['Kd1', 'Kb5\n'], ['Ng4', 'Bd6'], ['a4+', 'Kb4'], ['Nf6', 'Ka3'], ['Be4', 'Bf7'], ['Bd5', 'Be5']]",1/2-1/2
DSB-05.Kongress,Frankfurt,1887.??.??,2,"Zukertort, Johannes Hermann","Alapin, Simon",,,C29,"[['e4', 'e5'], ['Nc3', 'Nf6'], ['f4', 'd5'], ['d3', 'exf4'], ['e5', 'Ng4'], ['Bxf4', 'd4'], ['Ne4', 'Nc6'], ['Nf3', 'Qd5\n'], ['Be2', 'Ngxe5'], ['Nxe5', 'Nxe5'], ['O-O', 'Bd6'], ['Nxd6+', 'cxd6'], ['Bf3', 'Nxf3+'], ['Qxf3', 'Be6\n'], ['Qxd5', 'Bxd5'], ['Bxd6', 'Rc8'], ['Rf2', 'f6'], ['b3', 'Kf7'], ['Ba3', 'Rhd8'], ['Re1', 'Rc7'], ['Bb2', 'Bc6\n'], ['Kf1', 'g5'], ['Re5', 'Re7'], ['Rxe7+', 'Kxe7'], ['Ke2', 'Ke6'], ['Kd2', 'f5'], ['g3', 'b6'], ['h4', 'gxh4\n'], ['gxh4', 'Ke5'], ['c3', 'f4'], ['cxd4+', 'Kf5'], ['Bc1', 'Kg4'], ['Kc3', 'Bf3'], ['Bd2', 'Rc8+'], ['Kb2', 'Re8\n'], ['Rf1', 'Rf8'], ['Kc2', 'h5'], ['Rf2', 'Rc8+'], ['Kb2', 'Re8'], ['Rf1', 'Rf8'], ['Kc2', 'Bg2'], ['Rf2', '']]",1/2-1/2
DSB-05.Kongress,Frankfurt,1887.??.??,3,"Berger, Johann Nepomuk","Zukertort, Johannes Hermann",,,C65,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'Nf6'], ['d3', 'd6'], ['Nc3', 'Bd7'], ['h3', 'g6'], ['Be3', 'Bg7'], ['Qd2', 'h6\n'], ['d4', 'exd4'], ['Nxd4', 'Nxd4'], ['Bxd7+', 'Qxd7'], ['Bxd4', 'O-O'], ['O-O', 'Rfe8'], ['Rfe1', 'Re6\n'], ['Re2', 'Rae8'], ['Rae1', 'Qc6'], ['f3', 'Nh5'], ['Bxg7', 'Kxg7'], ['Kh2', 'g5'], ['g3', 'Kh7'], ['Qd3', 'Re5\n'], ['Nd5', 'f5'], ['g4', 'fxe4'], ['Rxe4', 'Nf4'], ['Rxf4+', 'Kg7'], ['Rf6', '']]",1-0
DSB-05.Kongress,Frankfurt,1887.??.??,4,"Zukertort, Johannes Hermann","Paulsen, Louis",,,B23,"[['e4', 'c5'], ['Nc3', 'Nc6'], ['f4', 'e6'], ['Nf3', 'Nge7'], ['d4', 'cxd4'], ['Nxd4', 'Nxd4'], ['Qxd4', 'Nc6'], ['Qf2', 'Bb4\n'], ['Bd2', 'd6'], ['O-O-O', 'O-O'], ['Nb5', 'Bc5'], ['Qg3', 'e5'], ['Bc3', 'Qe7'], ['f5', 'a6'], ['Na3', 'b5\n'], ['Nb1', 'Bb7'], ['Bd2', 'Kh8'], ['Bg5', 'f6'], ['Be3', 'Qf7'], ['Nc3', 'Nd4'], ['Bd3', 'b4'], ['Bxd4', 'Bxd4\n'], ['Nd5', 'Bxd5'], ['exd5', 'Qxd5'], ['Kb1', 'Qc5'], ['h4', 'd5'], ['h5', 'h6'], ['Be2', 'e4'], ['Qb3', 'a5\n'], ['Qa4', 'Rfc8'], ['Rh3', 'Be5'], ['Bb5', 'Rc7'], ['Bd7', 'e3'], ['Rc1', 'Qd4'], ['c3', 'Qd3+'], ['Qc2', 'Qxc2+\n'], ['Rxc2', 'Rxd7'], ['Rxe3', 'bxc3'], ['bxc3', 'Rb8+'], ['Rb2', 'Rxb2+'], ['Kxb2', 'd4']]",0-1
DSB-05.Kongress,Frankfurt,1887.??.??,5,"Englisch, Berthold","Zukertort, Johannes Hermann",,,C65,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'Nf6'], ['d3', 'd6'], ['Nc3', 'g6'], ['d4', 'exd4'], ['Nxd4', 'Bd7'], ['O-O', 'Bg7\n'], ['Bxc6', 'bxc6'], ['h3', 'O-O'], ['Be3', 'Re8'], ['Qd3', 'c5'], ['Nf3', 'Bc6'], ['Nd2', 'Rb8'], ['Rab1', 'Qc8\n'], ['b3', 'Qb7'], ['f3', 'Rbd8'], ['Nc4', 'd5'], ['Na5', 'Qb6'], ['Nxc6', 'Qxc6'], ['Qb5', 'Qxb5'], ['Nxb5', '']]",1/2-1/2
DSB-05.Kongress,Frankfurt,1887.??.??,6,"Zukertort, Johannes Hermann","Von Bardeleben, Curt",,,C47,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['d4', 'exd4'], ['Nxd4', 'Nf6'], ['Nc3', 'Bb4'], ['Nxc6', 'bxc6'], ['Qd4', 'Qe7'], ['f3', 'c5\n'], ['Qe3', 'O-O'], ['Bc4', 'Bxc3+'], ['bxc3', 'Re8'], ['Ba3', 'Nxe4'], ['fxe4', 'Qxe4'], ['Bxf7+', 'Kxf7\n'], ['O-O+', 'Kg8'], ['Qxe4', 'Rxe4'], ['Bxc5', '']]",1/2-1/2
DSB-05.Kongress,Frankfurt,1887.??.??,7,"Blackburne, Joseph Henry","Zukertort, Johannes Hermann",,,D55,"[['d4', 'd5'], ['c4', 'e6'], ['Nc3', 'Nf6'], ['Bg5', 'Be7'], ['e3', 'b6'], ['Nf3', 'Bb7'], ['Rc1', 'O-O'], ['Bxf6', 'Bxf6\n'], ['cxd5', 'exd5'], ['Bd3', 'c5'], ['O-O', 'c4'], ['Bb1', 'Nd7'], ['Nd2', 'Re8'], ['Qf3', 'Nf8'], ['Nxc4', 'Ng6\n'], ['Nd2', 'Qd7'], ['g3', 'Ne7'], ['Rfe1', 'a6'], ['Ne2', 'Rad8'], ['Nf4', 'Bg5'], ['h4', 'Bxf4'], ['Qxf4', 'Nc6\n'], ['Nf3', 'Qd6'], ['Bxh7+', 'Kxh7'], ['Ng5+', '']]",1-0
DSB-05.Kongress,Frankfurt,1887.??.??,8,"Zukertort, Johannes Hermann","Gunsberg, Isidor",,,C33,"[['e4', 'e5'], ['f4', 'exf4'], ['Bc4', 'Nf6'], ['Nc3', 'Bb4'], ['e5', 'Bxc3'], ['dxc3', 'Qe7'], ['Qe2', 'Ng8'], ['Bxf4', 'Nc6\n'], ['Nf3', 'h6'], ['O-O-O', 'Nd8'], ['Nd4', 'Ne6'], ['Bg3', 'g6'], ['Rhf1', 'a6'], ['Qf2', 'Rh7'], ['Bh4', 'g5\n'], ['Bg3', 'Nxd4'], ['cxd4', 'b6'], ['d5', 'Qc5'], ['Qe2', 'Bb7'], ['Bf2', 'Qb4'], ['Qd3', 'Rg7'], ['Bd4', 'b5\n'], ['Bb3', 'O-O-O'], ['e6', 'f6'], ['Bxf6', 'Nxf6'], ['Rxf6', 'dxe6'], ['Rxe6', 'Qf4+'], ['Qe3', 'Qxh2\n'], ['g3', 'Rgd7'], ['Qf3', 'Qh3'], ['Ree1', 'Rd6'], ['Re7', 'Kb8'], ['c4', 'bxc4'], ['Bxc4', 'g4'], ['Qf4', 'Qh5\n'], ['Rg7', 'Qe8'], ['Kb1', 'h5'], ['Rc1', 'R8d7']]",1/2-1/2
DSB-05.Kongress,Frankfurt,1887.??.??,9,"Fritz, Alexander","Zukertort, Johannes Hermann",,,C51,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bc4', 'Bc5'], ['b4', 'Bb6'], ['b5', 'Na5'], ['Be2', 'Nf6'], ['Nc3', 'd5'], ['exd5', 'Nxd5\n'], ['O-O', 'O-O'], ['Ba3', 'Re8'], ['Nxd5', 'Qxd5'], ['d3', 'Qxb5'], ['c4', 'Qc6'], ['c5', 'Bxc5'], ['Rc1', 'Bxa3\n'], ['Rxc6', 'Nxc6'], ['d4', 'exd4'], ['Bc4', 'Be6'], ['Bxe6', 'Rxe6'], ['Ng5', 'Rf6'], ['f4', 'h6'], ['Ne4', 'Re6\n'], ['Ng3', 'Rae8'], ['f5', 'Re3'], ['Qg4', 'Bf8'], ['Nh5', 'Kh8'], ['f6', 'g6'], ['Nf4', 'Ne5'], ['Qd1', 'Rd8\n'], ['h4', 'd3'], ['Qd2', 'Nc4'], ['Qc3', 'b5'], ['h5', 'd2']]",0-1
