URS-chT,Riga,1975.??.??,?,"Velibekov, A.","Lputian, Smbat G",,,C06,"[['e4', 'e6'], ['d4', 'd5'], ['Nd2', 'Nf6'], ['e5', 'Nfd7'], ['Bd3', 'c5'], ['c3', 'Nc6'], ['Ne2', 'cxd4'], ['cxd4', 'f6\n'], ['exf6', 'Qxf6'], ['Nf3', 'Bd6'], ['O-O', 'O-O'], ['Bg5', 'Qf7'], ['Bh4', 'h6'], ['Bg3', 'Bxg3'], ['hxg3', 'e5\n'], ['dxe5', 'Ndxe5'], ['Nxe5', 'Nxe5'], ['Bc2', 'b6'], ['Nf4', 'Bb7'], ['Re1', 'Rae8'], ['f3', 'g5'], ['Rxe5', 'Rxe5\n'], ['Ng6', 'Rfe8'], ['Nxe5', 'Rxe5'], ['Qd3', 'Bc8'], ['g4', 'Bb7'], ['a4', 'Qe7'], ['Qg6+', 'Qg7'], ['Qd6', 'Qe7\n'], ['Qg6+', 'Qg7'], ['Qd3', 'Qc7'], ['Kf2', 'Ba6'], ['Qxa6', 'Qc5+'], ['Kg3', 'Qxc2'], ['Qxa7', 'Re2'], ['Qb8+', 'Kg7\n'], ['Kh3', 'Qxb2'], ['Qc7+', 'Kg6'], ['Rc1', 'Qf6'], ['Qc8', 'Kh7'], ['Rc6', 'Qf7'], ['Qd8', 'Re8'], ['Qd6', 'Kh8\n'], ['Rxb6', 'h5'], ['Qh6+', 'Qh7'], ['gxh5', 'Qxh6'], ['Rxh6+', 'Kg7'], ['Rd6', 'Ra8'], ['Rxd5', 'Kh6'], ['a5', 'Rf8\n'], ['Rd6+', '']]",1-0
URS-ch sf,Daugavpils,1978.??.??,?,"Korsunsky, Rostislav R","Lputian, Smbat G",,,C08,"[['e4', 'e6'], ['d4', 'd5'], ['Nd2', 'c5'], ['Ngf3', 'a6'], ['Be2', 'Nc6'], ['exd5', 'exd5'], ['O-O', 'cxd4'], ['Nb3', 'Bd6\n'], ['Bg5', 'Nge7'], ['Bh4', 'O-O'], ['Nfxd4', 'Re8'], ['c3', 'Qb6'], ['Bg3', 'Bxg3'], ['hxg3', 'Nf5'], ['Bf3', 'Nfxd4\n'], ['Nxd4', 'Nxd4'], ['Qxd4', 'Qxd4'], ['cxd4', 'Be6'], ['Rfc1', 'Rac8'], ['Kf1', 'Kf8'], ['Ke2', 'Ke7\n'], ['Kd2', 'Kd6'], ['g4', 'h6'], ['b4', 'Rxc1'], ['Rxc1', 'Rc8'], ['Rxc8', 'Bxc8'], ['a4', 'Bd7'], ['Bd1', 'g5\n'], ['f3', 'Be6'], ['Bc2', 'Bd7'], ['Ke3', 'f6'], ['a5', 'Bb5'], ['Bg6', 'Bf1'], ['Kf2', 'Bc4'], ['Ke3', '']]",1/2-1/2
URS-ch sf,Daugavpils,1978.??.??,?,"Klovans, Janis","Lputian, Smbat G",,,C16,"[['e4', 'e6'], ['d4', 'd5'], ['Nc3', 'Bb4'], ['e5', 'b6'], ['Qg4', 'Bf8'], ['Bg5', 'Qd7'], ['h4', 'h5'], ['Qf3', 'Ne7'], ['Nh3', 'Nf5\n'], ['O-O-O', 'Ba6'], ['Bxa6', 'Nxa6'], ['Nf4', 'g6'], ['Nfxd5', 'exd5'], ['Nxd5', 'Bg7'], ['Nxb6', '']]",1-0
URS-ch sf,Daugavpils,1978.??.??,?,"Suetin, Alexey S","Lputian, Smbat G",,,C02,"[['e4', 'e6'], ['d4', 'd5'], ['e5', 'c5'], ['c3', 'Bd7'], ['Nf3', 'Qb6'], ['a3', 'a5'], ['Bd3', 'Bb5'], ['O-O', 'Bxd3'], ['Qxd3', 'Nc6\n'], ['dxc5', 'Bxc5'], ['c4', 'Qa6'], ['Nbd2', 'Nge7'], ['Qc2', 'Rc8'], ['b3', 'O-O'], ['Bb2', 'Rfd8'], ['Rac1', 'Ba7\n'], ['h4', 'h6'], ['Rfe1', 'Nf5'], ['cxd5', 'Rxd5'], ['Ne4', 'Qd3'], ['Qxd3', 'Rxd3'], ['Bc3', 'Rcd8'], ['Kf1', '']]",1/2-1/2
URS-ch sf,Daugavpils,1978.??.??,?,"Sturua, Zurab","Lputian, Smbat G",,,D58,"[['d4', 'd5'], ['c4', 'e6'], ['Nc3', 'Nf6'], ['Nf3', 'Be7'], ['Bg5', 'h6'], ['Bh4', 'O-O'], ['e3', 'b6'], ['Bxf6', 'Bxf6\n'], ['cxd5', 'exd5'], ['b4', 'c5'], ['bxc5', 'bxc5'], ['Be2', 'Nc6'], ['O-O', 'cxd4'], ['Nxd4', 'Nxd4'], ['exd4', 'Be6\n'], ['Na4', 'Qa5'], ['Rb1', 'Rab8'], ['Rxb8', 'Rxb8'], ['Nc5', 'Bf5'], ['Bg4', 'Rb1'], ['Qe2', 'Rxf1+'], ['Kxf1', 'Bxg4\n'], ['Qxg4', 'Qb5+'], ['Qe2', 'Qb1+'], ['Qe1', 'Qxa2'], ['Qe8+', 'Kh7'], ['Nd7', 'Qa6+'], ['Ke1', 'Qa1+\n'], ['Ke2', 'Qb2+'], ['Kf3', 'Qa3+'], ['Ke2', 'Qb2+'], ['Ke1', 'Qc1+'], ['Ke2', 'Qc2+'], ['Ke1', 'Qc1+'], ['Ke2', 'Qc4+\n'], ['Ke1', 'Qb4+'], ['Ke2', 'Qb5+'], ['Ke3', 'Bg5+'], ['f4', 'Qb3+'], ['Kf2', 'Qc2+'], ['Ke1', 'Qc1+'], ['Ke2', 'Qc4+\n'], ['Ke3', 'Qb3+'], ['Ke2', 'Qa2+'], ['Ke1', 'Qb1+'], ['Ke2', 'Qc2+'], ['Ke1', 'Qc3+'], ['Ke2', 'Qc4+'], ['Ke3', '']]",1/2-1/2
URS-ch sf,Daugavpils,1978.??.??,?,"Katalymov, Boris N","Lputian, Smbat G",,,C07,"[['e4', 'e6'], ['d4', 'd5'], ['Nd2', 'c5'], ['c3', 'Nc6'], ['Ngf3', 'Nf6'], ['Bd3', 'cxd4'], ['cxd4', 'Qb6'], ['e5', 'Nd7\n'], ['Nb3', 'Bb4+'], ['Bd2', 'a5'], ['Bxb4', 'Qxb4+'], ['Qd2', 'a4'], ['Nc1', 'Nb6'], ['Ne2', 'Bd7'], ['Rc1', 'Qxd2+\n'], ['Kxd2', 'Ke7'], ['Nc3', 'Rhc8'], ['Nb5', 'Nb4'], ['Nd6', 'Rxc1'], ['Rxc1', 'Nxd3'], ['Kxd3', 'Nc4'], ['Nxb7', 'Rb8\n'], ['Nc5', 'Rxb2'], ['Rc2', 'Rb1'], ['Nd2', 'Nxd2'], ['Rxd2', 'Bb5+'], ['Kc2', 'Rh1'], ['h3', 'g5'], ['Kc3', 'a3\n'], ['Kb4', 'Bf1'], ['Kxa3', 'Bxg2'], ['f4', 'Rxh3+'], ['Kb4', 'Rg3'], ['fxg5', 'Rxg5'], ['Nd3', 'Rg7'], ['Kc5', 'h5\n'], ['a4', 'h4'], ['a5', 'h3'], ['a6', 'h2'], ['a7', 'Rg8'], ['Nf2', 'f6'], ['exf6+', 'Kxf6'], ['Ra2', 'Rc8+\n'], ['Kd6', 'Rd8+'], ['Kc7', 'Ke7'], ['a8=Q', 'Rxa8'], ['Rxa8', 'h1=Q'], ['Nxh1', 'Bxh1'], ['Rh8', 'Be4\n'], ['Rh5', 'Bf5'], ['Kc6', 'Bg4']]",1/2-1/2
URS-ch sf,Daugavpils,1978.??.??,?,"Kasparov, Gary","Lputian, Smbat G",,,D37,"[['c4', 'e6'], ['Nf3', 'd5'], ['d4', 'Nf6'], ['Nc3', 'Be7'], ['Bf4', 'O-O'], ['e3', 'c5'], ['dxc5', 'Bxc5'], ['Qc2', 'Nc6\n'], ['Rd1', 'Qe7'], ['a3', 'd4'], ['Nxd4', 'Bxd4'], ['exd4', 'Rd8'], ['Be3', 'Ng4'], ['Be2', 'e5'], ['d5', 'Nd4\n'], ['Bxd4', 'exd4'], ['Qe4', 'Qh4'], ['Qxd4', 'Re8'], ['Rd3', 'Qh6'], ['h3', 'Bf5'], ['Rd2', 'Rad8'], ['O-O', 'Ne5\n'], ['f4', 'Ng6'], ['Qf2', 'b6'], ['b4', 'Be4'], ['Bd3', 'f5'], ['Bxe4', 'fxe4'], ['Re2', '']]",1-0
URS-ch sf,Daugavpils,1978.??.??,?,"Lukin, Andrei M","Lputian, Smbat G",,,D58,"[['c4', 'e6'], ['Nc3', 'd5'], ['d4', 'Nf6'], ['Bg5', 'Be7'], ['e3', 'h6'], ['Bh4', 'O-O'], ['Rc1', 'Nbd7'], ['Nf3', 'b6\n'], ['cxd5', 'exd5'], ['Bd3', 'Bb7'], ['O-O', 'Ne4'], ['Bxe7', 'Qxe7'], ['Nxe4', 'dxe4'], ['Rxc7', 'Bc8'], ['Bb5', 'Qd8\n'], ['Rxc8', 'Rxc8'], ['Nd2', 'Nf6'], ['Qa4', 'Rc7'], ['Nc4', 'Nd5'], ['Qb3', 'Kh7'], ['f3', 'f5'], ['h3', 'f4\n'], ['fxe4', 'fxe3'], ['Nxe3', 'Nf4'], ['d5', 'Qg5'], ['Kh1', 'Rcf7'], ['Qc2', 'Nxh3'], ['e5+', 'g6'], ['e6', 'Nf2+\n'], ['Rxf2', 'Rxf2'], ['Qd3', 'Qh4+'], ['Kg1', 'Rxb2'], ['Bd7', 'Rxa2'], ['d6', 'Ra1+'], ['Nd1', 'Qe1+']]",0-1
URS-ch sf,Daugavpils,1978.??.??,?,"Lputian, Smbat G","Vaisser, Anatoli",,,E14,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nf3', 'b6'], ['e3', 'Bb7'], ['Bd3', 'c5'], ['O-O', 'Be7'], ['Nc3', 'd6'], ['d5', 'exd5\n'], ['cxd5', 'O-O'], ['e4', 'Nbd7'], ['h3', 'Ne8'], ['Bf4', 'Bf6'], ['Qe2', 'a6'], ['a4', 'Qe7'], ['Rae1', 'Nc7\n'], ['Nd2', 'Be5'], ['Bxe5', 'Nxe5'], ['Bc2', 'b5'], ['f4', 'Nd7'], ['e5', 'f5'], ['exd6', 'Qxe2'], ['Rxe2', 'Nxd5\n'], ['Nxd5', 'Bxd5'], ['Re7', 'Rad8'], ['axb5', 'axb5'], ['Ra1', 'Rf6'], ['Ra7', '']]",1/2-1/2
URS-ch sf,Daugavpils,1978.??.??,?,"Lputian, Smbat G","Petrushin, Alexander I",,,E87,"[['d4', 'Nf6'], ['c4', 'g6'], ['Nc3', 'Bg7'], ['e4', 'd6'], ['f3', 'O-O'], ['Be3', 'e5'], ['d5', 'Nh5'], ['Qd2', 'f5'], ['Bd3', 'f4\n'], ['Bf2', 'Bf6'], ['Nge2', 'Bh4'], ['g3', 'fxg3'], ['hxg3', 'Be7'], ['g4', 'Bg5'], ['Be3', 'Bxe3'], ['Qxe3', 'Nf4\n'], ['Nxf4', 'exf4'], ['Qf2', 'Nd7'], ['Ke2', 'Ne5'], ['Qh4', 'Qd7'], ['Rh3', 'b6'], ['Rah1', 'Rf7'], ['Bc2', 'c5\n'], ['Ba4', 'Qc7'], ['Be8', 'Rg7'], ['Nb5', 'Qb8'], ['Qf6', 'Bxg4'], ['Rxh7', 'Rxh7'], ['Bf7+', 'Nxf7'], ['Rxh7', 'Bxf3+\n'], ['Kf2', 'Kxh7'], ['Qxf7+', 'Kh6'], ['Kxf3', 'Qd8'], ['Qxf4+', 'Kg7'], ['Qxd6', 'Qh4'], ['Qd7+', 'Kg8\n'], ['Qe6+', 'Kg7'], ['Qd7+', 'Kh8'], ['Qf7', 'Qh1+'], ['Ke3', 'Qh6+'], ['Qf4', 'Qh3+'], ['Qf3', 'Qh6+'], ['Qf4', 'Qh3+']]",1/2-1/2
URS-ch sf,Daugavpils,1978.??.??,?,"Lputian, Smbat G","Magerramov, Elmar",,,D94,"[['d4', 'g6'], ['c4', 'Bg7'], ['Nc3', 'c5'], ['e3', 'Nf6'], ['Nf3', 'O-O'], ['Be2', 'cxd4'], ['exd4', 'd5'], ['O-O', 'Nc6\n'], ['h3', 'dxc4'], ['Bxc4', 'Na5'], ['Bd3', 'Be6'], ['Re1', 'Rc8'], ['Rxe6', 'fxe6'], ['Qe2', 'Kh8'], ['Ng5', 'Nc6\n'], ['Nb5', 'a6'], ['Nxe6', 'Qb6'], ['Be3', 'Nd5'], ['Nc3', 'Nxe3'], ['fxe3', 'Ne5'], ['Nxf8', 'Nxd3'], ['Qxd3', 'Qxb2\n'], ['Rb1', 'Qxc3'], ['Qxc3', 'Rxc3'], ['Ne6', 'b5'], ['a4', 'Rxe3'], ['Nxg7', 'Kxg7']]",1/2-1/2
URS-ch sf,Daugavpils,1978.??.??,?,"Lputian, Smbat G","Kozlov, V.",,,A53,"[['d4', 'Nf6'], ['c4', 'd6'], ['Nc3', 'e5'], ['dxe5', 'dxe5'], ['Qxd8+', 'Kxd8'], ['Nf3', 'Nfd7'], ['g4', 'f6'], ['g5', 'c6\n'], ['gxf6', 'gxf6'], ['Rg1', 'Na6'], ['Be3', 'Ke8'], ['Bh3', 'Ndc5'], ['Bxc8', 'Rxc8'], ['O-O-O', 'Rd8'], ['Nd2', 'Be7\n'], ['a3', 'b6'], ['b4', 'Ne6'], ['Nde4', 'f5'], ['Rxd8+', 'Nxd8'], ['Ng5', 'Rg8'], ['Nf3', 'Rxg1+'], ['Nxg1', 'Nc7\n'], ['Nf3', 'Nf7'], ['Kc2', 'Kd7'], ['Bd2', 'Ne6'], ['e3', 'Bf6'], ['Ne2', 'Neg5'], ['Nxg5', 'Nxg5'], ['Ng1', 'Ke6\n'], ['f3', 'Nf7'], ['Kd3', '']]",1/2-1/2
URS-ch sf,Daugavpils,1978.??.??,?,"Lputian, Smbat G","Gavrikov, Viktor",,,D94,"[['d4', 'Nf6'], ['c4', 'c5'], ['e3', 'g6'], ['Nf3', 'Bg7'], ['Be2', 'O-O'], ['O-O', 'cxd4'], ['exd4', 'd5'], ['Nc3', 'Nc6\n'], ['h3', 'dxc4'], ['Bxc4', 'a6'], ['a4', 'Bf5'], ['d5', 'Na5'], ['Ba2', 'b5'], ['axb5', 'axb5'], ['Nxb5', 'Qb8\n'], ['Nfd4', 'Bd7'], ['Nc3', 'Nh5'], ['Rb1', 'Rc8'], ['Re1', 'Qd6'], ['Bg5', 'Qb6'], ['Nf3', 'Bf5'], ['Na4', 'Qb5\n'], ['Rc1', 'Bd7'], ['Rxc8+', 'Rxc8'], ['Rxe7', 'Bf6'], ['Rxd7', 'Qxd7'], ['Nb6', 'Qb7'], ['Nxc8', 'Qxc8\n'], ['d6', '']]",1-0
URS-ch sf,Daugavpils,1978.??.??,?,"Lputian, Smbat G","Chekhov, Valery A",,,D94,"[['d4', 'Nf6'], ['c4', 'c5'], ['e3', 'g6'], ['Nf3', 'Bg7'], ['Be2', 'O-O'], ['O-O', 'cxd4'], ['exd4', 'd5'], ['Nc3', 'Nc6\n'], ['h3', 'Be6'], ['c5', 'Ne4'], ['Bf4', 'Qa5'], ['a3', 'Nxc3'], ['bxc3', 'b6'], ['cxb6', 'Qxb6'], ['Rb1', 'Qa5\n'], ['Qc1', 'Rfc8'], ['Rb5', 'Qd8'], ['Qe3', 'a6'], ['Rc5', 'Bf5'], ['g4', 'Bc2'], ['Rc1', 'Ba4'], ['Rb1', 'e6\n'], ['Rb7', 'Ra7'], ['Bxa6', 'Rxa6'], ['Ng5', 'Ne7'], ['Rxc8', 'Qxc8'], ['Rb8', 'Be8'], ['Rxc8', 'Nxc8'], ['h4', 'Bd7\n'], ['h5', 'h6'], ['Nxf7', 'Kxf7'], ['Qd3', 'g5'], ['Bxg5', 'hxg5'], ['Qxa6', 'Bf8'], ['a4', 'Nd6'], ['Qd3', 'Bxa4\n'], ['Qg6+', 'Ke7'], ['Qxg5+', 'Kd7'], ['Qg8', '']]",1-0
URS-ch otbor,Beltsy,1979.??.??,?,"Psakhis, Lev","Lputian, Smbat G",,,C09,"[['e4', 'e6'], ['d4', 'd5'], ['Nd2', 'c5'], ['exd5', 'exd5'], ['Bb5+', 'Nc6'], ['Ngf3', 'Bd6'], ['dxc5', 'Bxc5'], ['O-O', 'Ne7\n'], ['Nb3', 'Bd6'], ['Re1', 'O-O'], ['h3', 'Re8'], ['c3', 'Bf5'], ['Nbd4', 'Be4'], ['Bg5', 'Qb6'], ['Qb3', 'h6\n'], ['Bxe7', 'Na5'], ['Qd1', 'Rxe7'], ['Nh4', 'Re5'], ['b3', 'Nc6'], ['Nxc6', 'bxc6'], ['Bd3', 'Bc5'], ['Rf1', 'Rae8\n'], ['Nf3', 'Rf5'], ['Be2', 'Qc7'], ['b4', 'Bb6'], ['Nd4', 'Rg5'], ['Bf3', 'Qf4'], ['Bxe4', 'dxe4'], ['Qc1', 'e3\n'], ['fxe3', 'Qg3'], ['Qd2', 'Rxe3'], ['Rfd1', 'Rxc3'], ['Qe2', 'Re3'], ['Qf1', 'Rd5'], ['Qc4', 'Rc3']]",0-1
URS-ch otbor,Beltsy,1979.??.??,?,"Lputian, Smbat G","Ivanov, Alexander",,,E12,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nf3', 'b6'], ['Bf4', 'Bb7'], ['e3', 'Be7'], ['Nc3', 'Nh5'], ['Bg3', 'd6'], ['Bd3', 'Nd7\n'], ['Qc2', 'g6'], ['O-O-O', 'a6'], ['Kb1', 'O-O'], ['h4', 'Ndf6'], ['e4', 'Ng4'], ['Qe2', 'c5'], ['dxc5', 'bxc5\n'], ['e5', 'Nxg3'], ['fxg3', 'Bxf3'], ['gxf3', 'Nxe5'], ['Be4', 'Rb8'], ['f4', 'Qa5'], ['Rc1', 'Nd7'], ['h5', 'Bf6\n'], ['Qd3', 'd5'], ['cxd5', 'c4'], ['Qc2', 'exd5'], ['Bf3', 'Rxb2+'], ['Qxb2', 'Rb8'], ['Qxb8+', 'Nxb8'], ['Nxd5', 'Bd4\n'], ['Rxc4', 'Qb5+'], ['Rb4', 'Qd3+'], ['Kc1', 'Qa3+'], ['Kb1', 'Qd3+'], ['Kc1', 'Be3+'], ['Nxe3', 'Qxe3+\n'], ['Kc2', 'Nd7'], ['Rb3', 'Qf2+'], ['Kb1', 'Qxg3'], ['hxg6', 'hxg6'], ['f5', 'Nc5'], ['Rc3', 'Qe5'], ['Rxc5', 'Qxc5\n'], ['fxg6', 'Qf5+']]",0-1
URS-ch otbor,Beltsy,1979.??.??,?,"Lputian, Smbat G","Magerramov, Elmar",,,A66,"[['d4', 'Nf6'], ['c4', 'c5'], ['d5', 'e6'], ['Nc3', 'exd5'], ['cxd5', 'd6'], ['e4', 'g6'], ['f4', 'Bg7'], ['e5', 'dxe5\n'], ['fxe5', 'Nfd7'], ['e6', 'fxe6'], ['dxe6', 'Qe7'], ['Nd5', 'Qxe6+'], ['Qe2', 'Qxe2+'], ['Bxe2', 'O-O\n'], ['Nc7', 'Nc6'], ['Nxa8', 'Nb4'], ['Nf3', 'Nc2+'], ['Kd1', 'Nxa1'], ['Bc4+', 'Kh8'], ['Re1', 'Nf6'], ['Nc7', 'Rd8+\n'], ['Bd2', 'Bh6'], ['Ne6', 'Bxe6'], ['Rxe6', 'Ng4'], ['Kc1', 'Bxd2+'], ['Nxd2', 'Nh6'], ['Re7', 'Nf5'], ['Rxb7', 'Re8\n'], ['Nf3', 'Nd6'], ['Bf7', 'Rf8'], ['Rxa7', 'Nxf7'], ['b3', 'g5'], ['h3', 'h5'], ['Kb2', 'g4'], ['hxg4', 'hxg4\n'], ['Nh4', 'Ne5'], ['Kxa1', 'Rf2'], ['a4', 'Nd3'], ['a5', 'Rf1+'], ['Ka2', 'Rf2+'], ['Ka1', 'Rf1+'], ['Ka2', 'Rf2+\n'], ['Ka3', 'Rf6'], ['Rd7', 'Nf2'], ['Ka4', '']]",1-0
URS-ch otbor,Beltsy,1979.??.??,?,"Lputian, Smbat G","Malevinsky, Alexander A",,,D30,"[['d4', 'd5'], ['Nf3', 'c5'], ['e3', 'e6'], ['c4', 'Nf6'], ['a3', 'b6'], ['Nc3', 'a6'], ['Bd3', 'Bb7'], ['O-O', 'Nbd7'], ['cxd5', 'exd5\n'], ['dxc5', 'bxc5'], ['e4', 'd4'], ['e5', 'Ng4'], ['Ne4', 'Ngxe5'], ['Re1', 'Be7'], ['Nxe5', 'Nxe5'], ['Nxc5', 'Bxc5\n'], ['Rxe5+', 'Be7'], ['Bg5', 'f6'], ['Qh5+', 'Kf8'], ['Bc4', 'Qe8'], ['Bxf6', 'Qxh5'], ['Bxe7+', 'Ke8'], ['Rxh5', 'Kxe7\n'], ['Re1+', 'Kd6'], ['Rd1', 'Rad8'], ['Rxd4+', 'Ke7'], ['Rxd8', 'Rxd8'], ['f3', 'Rd1+'], ['Kf2', 'Rd2+\n'], ['Kg3', 'h6'], ['b3', 'Kd6'], ['Ra5', 'g5'], ['Bxa6', 'Bc6'], ['Bb5', 'Bd5'], ['Ra6+', 'Ke5'], ['Bc4', 'Bxc4\n'], ['bxc4', '']]",1-0
URS-ch otbor,Beltsy,1979.??.??,?,"Lputian, Smbat G","Stenberg, O.",,,D82,"[['d4', 'Nf6'], ['c4', 'g6'], ['Nc3', 'd5'], ['Bf4', 'Bg7'], ['e3', 'c5'], ['dxc5', 'Qa5'], ['Rc1', 'Ne4'], ['cxd5', 'Nxc3\n'], ['Qd2', 'Qxa2'], ['bxc3', 'Qa5'], ['Nf3', 'Nd7'], ['c6', 'Nc5'], ['Nd4', 'bxc6'], ['Nxc6', 'Qa3'], ['Bb5', 'a6\n'], ['Bc4', 'Qa4'], ['Be2', 'Nb3'], ['Bd1', 'Qxc6'], ['Bxb3', 'Qb5'], ['Bd1', 'O-O'], ['c4', 'Qc5'], ['e4', 'a5\n'], ['O-O', 'Ba6'], ['Ba4', 'Rac8'], ['Bd7', 'Rcd8'], ['Bc6', 'Rc8'], ['Be3', 'Qb4'], ['Qa2', 'a4'], ['Rc2', 'Qb3\n'], ['Rfc1', 'Bxc4'], ['Qxa4', 'Qxa4'], ['Bxa4', 'Ba6'], ['Rc7', 'Bb2'], ['R1c6', 'Ra8'], ['Ba7', 'Bd3'], ['Bc2', 'Bb5\n'], ['Rb6', 'Bd4'], ['Rxb5', 'Rxa7'], ['Rxa7', 'Bxa7'], ['Rb7', 'Bc5'], ['Kf1', 'Rc8'], ['e5', 'Kf8'], ['Bb3', 'g5\n'], ['d6', 'Re8'], ['d7', 'Rd8'], ['Rb5', 'Bd4'], ['e6', 'fxe6'], ['Bxe6', 'h6'], ['Rd5', 'Bb2'], ['Rf5+', 'Bf6\n'], ['Ke2', '']]",1-0
URS-ch otbor,Beltsy,1979.??.??,?,"Lputian, Smbat G","Veingold, Aleksandr",,,B14,"[['d4', 'Nf6'], ['c4', 'g6'], ['Nc3', 'd5'], ['Bf4', 'Bg7'], ['e3', 'O-O'], ['Qb3', 'c5'], ['cxd5', 'cxd4'], ['exd4', 'e6\n'], ['d6', 'Ne8'], ['Qa3', 'Nc6'], ['Nf3', 'Nxd4'], ['Nxd4', 'e5'], ['Bg3', 'exd4'], ['Nd5', 'Be6'], ['Ne7+', 'Kh8\n'], ['h4', 'Qd7'], ['h5', 'g5'], ['h6', 'Bf6'], ['Bd3', 'Nxd6'], ['Bxd6', 'Rfe8'], ['Qc5', 'Bxe7'], ['Bxe7', 'Qxe7\n'], ['Qxd4+', 'f6'], ['O-O', 'Rad8'], ['Qc3', 'Rc8'], ['Qd2', 'Qf8'], ['Rfe1', 'Qxh6'], ['Rxe6', 'Rxe6'], ['Bf5', 'Ree8\n'], ['Bxc8', 'Rxc8'], ['Qd7', 'Rf8'], ['Re1', 'g4'], ['Qxb7', 'a5'], ['Qd5', 'a4'], ['Qd4', 'Rg8'], ['g3', 'a3\n'], ['bxa3', 'Qg5'], ['a4', 'h5'], ['Re6', 'Kg7'], ['Re7+', 'Kg6'], ['Rc7', 'Qf5'], ['Rc5', 'Qf3'], ['Rc3', 'Qf5\n'], ['Rc5', 'Qf3'], ['Qd7', 'Qe4'], ['Rc7', 'Kh6'], ['Qd2+', 'Kg6'], ['a5', 'Rb8'], ['a6', 'h4'], ['gxh4', 'Rh8\n'], ['Qc2', 'Qxc2'], ['Rxc2', 'Rxh4'], ['Rc4', 'f5'], ['a7', 'Rh8'], ['Ra4', 'Ra8'], ['Kg2', 'f4'], ['Rxf4', 'Rxa7\n'], ['a4', 'Kh5'], ['Kg3', 'Rg7'], ['a5', '']]",1-0
URS-ch otbor,Beltsy,1979.??.??,?,"Kakageldyev, Amanmurad","Lputian, Smbat G",,,D61,"[['d4', 'd5'], ['c4', 'e6'], ['Nc3', 'Nf6'], ['Bg5', 'Be7'], ['e3', 'Nbd7'], ['Nf3', 'h6'], ['Bh4', 'O-O'], ['Qc2', 'b6\n'], ['cxd5', 'exd5'], ['Bd3', 'c5'], ['O-O', 'Bb7'], ['Rad1', 'Rc8'], ['dxc5', 'Rxc5'], ['b4', 'Rc8'], ['Qb3', 'Ne4\n'], ['Nxd5', 'Bxd5'], ['Qxd5', 'Nc3'], ['Bxe7', 'Qxe7'], ['Bh7+', 'Kxh7'], ['Qf5+', 'Kg8'], ['Rxd7', 'Qxb4\n'], ['Rxa7', 'Ra8'], ['Rxa8', 'Rxa8'], ['Ne5', 'Qe7'], ['f4', 'Qe6'], ['Qxe6', '']]",1/2-1/2
URS-ch otbor,Beltsy,1979.??.??,?,"Lerner, Konstantin Z","Lputian, Smbat G",,,D32,"[['c4', 'e6'], ['Nc3', 'd5'], ['d4', 'c5'], ['cxd5', 'cxd4'], ['Qa4+', 'Bd7'], ['Qxd4', 'exd5'], ['Qxd5', 'Nf6'], ['Qd1', 'Nc6\n'], ['Nf3', 'Qb6'], ['e3', 'O-O-O'], ['Bd2', 'Qxb2'], ['Rb1', 'Qa3'], ['Be2', 'Bg4'], ['O-O', 'Bb4'], ['Nd4', 'Bxe2\n'], ['Ncxe2', 'Bxd2'], ['Qxd2', 'Nxd4'], ['Nxd4', 'Rd7'], ['Rb5', 'Kb8'], ['Ra5', 'Qe7'], ['Rc1', 'Rc7'], ['Rb1', 'Rhc8\n'], ['f3', 'Rc5'], ['Nf5', 'Qc7'], ['Rxc5', 'Qxc5'], ['Nxg7', 'Nd5'], ['Re1', 'Nf4'], ['Kh1', 'Ng6'], ['e4', 'Qc2\n'], ['Qd6+', 'Ka8'], ['Nf5', 'Qxa2'], ['h3', 'a6'], ['Rd1', 'Qe2'], ['Rb1', 'Qc2'], ['Qb4', 'Rc7'], ['Ne3', 'Qc5\n'], ['Nd5', 'Qxb4'], ['Nxc7+', 'Kb8'], ['Nxa6+', '']]",0-1
URS-ch otbor,Beltsy,1979.??.??,?,"Vitolinsh, Alvis","Lputian, Smbat G",,,C18,"[['e4', 'e6'], ['d4', 'd5'], ['Nc3', 'Bb4'], ['e5', 'Ne7'], ['a3', 'Bxc3+'], ['bxc3', 'c5'], ['Qg4', 'Qc7'], ['Bd3', 'cxd4\n'], ['Ne2', 'dxc3'], ['Qxg7', 'Rg8'], ['Qxh7', 'Nbc6'], ['Bf4', 'Bd7'], ['O-O', 'O-O-O'], ['Qxf7', 'Rdf8\n'], ['Qh5', 'Rh8'], ['Qg4', 'Rhg8'], ['Qh3', 'Rh8'], ['Qe3', 'd4'], ['Qe4', 'Be8'], ['Bg3', 'Bg6'], ['Qg4', 'Bf5\n'], ['Bxf5', 'Nxf5'], ['Qe4', 'Qh7'], ['Nf4', 'Rfg8'], ['Rfe1', 'Rxg3'], ['fxg3', 'Qxh2+'], ['Kf2', 'Qxg3+\n'], ['Ke2', 'Rh4'], ['Rf1', 'Qg4+'], ['Qf3', 'Ng3+']]",0-1
